
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value nan; maximum gradient component mag -7.7963e+06
 10 -0.01972 -1.15257e+00 | 11 -0.03040 -3.74493e+00 | 12 -0.04343 -6.89967e+00
 13 -0.03243 -4.25357e+00 | 14 -0.02492 -1.96129e+00 | 15 -0.02999 -2.21167e+00
 16 -0.02731  1.67022e-01 | 17 -0.02412  2.63987e+00 | 18 -0.02038  4.68960e+00
 19 -0.01580  7.00618e+00 | 20 -0.01556  7.05535e+00 | 21 -0.00835  1.12827e+01
 22 -0.02641  6.53390e+00 | 23 -0.04994  5.69815e-01 | 24 -0.02304  1.19184e+01
 25  0.01785  3.19690e+01 | 26 -0.00910  2.88986e+01 | 27  0.10202  1.24801e+02
 28  0.15896  2.57944e+02 | 29  0.01989  1.15679e+02 | 30 -0.04518  7.29261e+01
 31 -0.05526  6.75597e+01 | 32 -0.05889  3.26406e+01 | 33 -0.00352 -2.53145e+00
 34 -0.04275 -7.20580e+00 | 35 -0.08000  1.31301e+00 | 36 -0.07224  2.78401e+00
 37 -0.10164 -6.03040e+00 | 38 -0.15135 -2.15303e+01 | 39 -0.03536 -2.41334e+01
 40  0.03683 -1.37139e+02 | 41 -0.09026 -7.53330e+01 | 42 -0.01040 -3.78672e+01
 43 -0.07372  6.67843e+00 | 44 -0.10494  8.45737e+00 | 45 -0.10142  2.14454e+01
 46 -0.08665  5.16020e+01 | 47 -0.03172  9.04233e+01 | 48  0.23542  7.23436e+01
 49  0.00434  1.27954e+02 | 50 -0.03280  1.04286e+02 | 51 -0.03169  7.35453e+01
 52 -0.01005  5.89882e+01 | 53  0.04337  5.87274e+01 | 54 -0.01222  1.21102e+01
 55 -0.11316 -2.76777e+01 | 56  0.16613 -7.04263e+01 | 57 -0.05660 -3.39381e+01
 58 -0.04131 -3.35152e+01 | 59 -0.01490 -2.89479e+01 | 60  0.04745 -3.23850e+01
 61 -0.08027 -3.18792e+01 | 62 -0.08835 -3.63091e+01 | 63 -0.03685 -4.22374e+01
 64 -0.07404 -3.58708e+01 | 65  0.03687 -4.02273e+01 | 66 -0.04103 -3.69002e+01
 67  0.18520 -1.49895e+01 | 68 -0.09168  1.50044e+01 | 69 -0.12837  2.14808e+01
 70 -0.13349  6.68921e+00 | 71 -0.06219  1.15256e+01 | 72 -0.04334 -1.36569e+00
 73 -0.01147  1.65529e+00 | 74 -0.00869  2.15138e+00 | 75 -0.00752  2.32778e+00
 76 -0.00741  2.35403e+00 | 77 -0.53120  2.16154e+01 | 78 -0.73395 -6.59557e-03
 79 -0.76308 -8.04731e-03 | 80 -0.24264 -1.38376e+01 | 81  0.01812 -4.53443e+01
 82 -0.31276  3.93097e+00 | 83  0.79560 -4.00706e-01 | 84 -0.08357 -1.49115e+00
 85  1.75847  1.74471e+01 | 86 -0.81509  3.06061e-02 | 87 -0.15948 -5.01123e-02
 88  1.37906 -4.34678e-03 |
88 variables; iteration 80; function evaluation 126; phase 3
Function value 6.9346796e+02; maximum gradient component mag 4.6626e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.07054  4.66257e+03 |  2 -0.01688 -2.92406e+00 |  3  0.01217  4.87012e+00
  4  0.00145  6.39647e+00 |  5  0.00426  7.66054e+00 |  6 -0.01860  2.12991e+00
  7 -0.04559 -4.51543e+00 |  8 -0.06279 -8.55131e+00 |  9 -0.06717 -9.15780e+00
 10 -0.05470 -5.08532e+00 | 11 -0.00512  1.03544e+01 | 12  0.04540  2.83759e+01
 13  0.03256  2.58994e+01 | 14  0.02832  2.73271e+01 | 15 -0.00930  1.69393e+01
 16 -0.01839  1.72879e+01 | 17 -0.03178  1.55395e+01 | 18 -0.01363  2.61528e+01
 19 -0.02665  2.35517e+01 | 20 -0.06740  8.31829e+00 | 21  0.01638  5.39711e+01
 22 -0.03879  2.84474e+01 | 23 -0.02470  4.17353e+01 | 24 -0.04746  3.61286e+01
 25 -0.00495  7.65431e+01 | 26  0.00862  1.07940e+02 | 27  0.08902  2.68254e+02
 28  0.11368  4.06688e+02 | 29  0.01711  2.35217e+02 | 30 -0.02967  1.84961e+02
 31 -0.06582  1.43710e+02 | 32 -0.15624  3.67083e+01 | 33  0.04822  2.78547e+02
 34 -0.02467  1.58082e+02 | 35 -0.12528  5.56156e+01 | 36 -0.06710  1.11320e+02
 37 -0.08604  9.76117e+01 | 38 -0.14319  5.22067e+01 | 39 -0.10152  7.44850e+01
 40  0.06504  2.76601e+02 | 41 -0.04358  8.57612e+01 | 42 -0.02742  1.07830e+02
 43 -0.12176  3.38061e+01 | 44 -0.08309  6.75369e+01 | 45 -0.10521  6.07671e+01
 46 -0.09915  9.05831e+01 | 47 -0.04238  1.52485e+02 | 48  0.22304  2.67757e+02
 49 -0.03136  9.63519e+01 | 50 -0.09424  3.74498e+01 | 51 -0.07434  1.20295e+01
 52 -0.00496 -7.80150e+00 | 53  0.01103 -4.85574e+01 | 54 -0.04435 -6.38063e+01
 55 -0.02655 -1.01032e+02 | 56  0.13500 -4.25468e+02 | 57 -0.08258 -1.12333e+02
 58 -0.05330 -1.34012e+02 | 59 -0.03196 -1.44630e+02 | 60  0.01934 -1.83440e+02
 61 -0.11626 -7.72035e+01 | 62 -0.06380 -7.55236e+01 | 63 -0.09960 -5.25375e+01
 64 -0.00603 -1.99912e+01 | 65  0.01179 -2.49909e+01 | 66 -0.03359 -4.91130e+01
 67  0.16134 -1.40602e+02 | 68 -0.15534 -2.57915e+01 | 69 -0.17660 -1.67541e+01
 70 -0.20760 -3.37889e+01 | 71 -0.13279 -2.43223e+01 | 72 -0.02382 -1.64451e+00
 73 -0.02162 -3.85699e-01 | 74  0.00151  5.12643e+00 | 75  0.00848  6.73143e+00
 76  0.00842  6.74590e+00 | 77 -0.56963  2.58357e+02 | 78 -0.25546 -8.48018e-01
 79 -0.99988 -2.53090e-02 | 80 -0.26336 -1.76480e+01 | 81  0.01763 -2.33944e+02
 82 -0.40697  1.27592e+00 | 83  0.90691  2.41236e+00 | 84 -0.06937  2.75898e+00
 85  1.76529  9.17916e+01 | 86 -0.82031  5.12849e-02 | 87 -0.37480 -2.12297e-03
 88 -1.04779  4.15900e-02 |
88 variables; iteration 100; function evaluation 155; phase 3
Function value 6.3722884e+02; maximum gradient component mag 8.3395e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05318  8.33948e+03 |  2 -0.02661 -3.85432e+00 |  3  0.05404  1.96443e+01
  4  0.01391  1.31940e+01 |  5 -0.00489  8.94685e+00 |  6  0.00299  1.27703e+01
  7  0.00797  1.61245e+01 |  8 -0.04866 -1.49430e-01 |  9  0.01533  2.33360e+01
 10  0.10991  6.88221e+01 | 11  0.06325  5.13737e+01 | 12  0.05860  5.46261e+01
 13  0.08492  7.64194e+01 | 14  0.04616  6.17426e+01 | 15  0.02857  6.03565e+01
 16  0.04604  8.36695e+01 | 17  0.01150  6.84091e+01 | 18  0.11573  1.87741e+02
 19 -0.05120  3.98842e+01 | 20 -0.04742  4.79698e+01 | 21  0.01050  1.07135e+02
 22  0.03910  1.58035e+02 | 23 -0.01537  1.09757e+02 | 24 -0.01768  1.25696e+02
 25  0.00053  1.74638e+02 | 26  0.03473  2.73739e+02 | 27  0.01362  2.69782e+02
 28  0.02740  3.57940e+02 | 29  0.01058  3.65544e+02 | 30 -0.03331  2.86753e+02
 31 -0.06814  2.25999e+02 | 32 -0.14904  8.61550e+01 | 33  0.10616  7.12644e+02
 34 -0.09892  1.08838e+02 | 35 -0.13225  7.48651e+01 | 36  0.02947  3.58588e+02
 37 -0.05274  1.46847e+02 | 38 -0.11349  5.00143e+01 | 39 -0.16352  1.99709e+01
 40  0.08595  4.61973e+02 | 41  0.02539  2.68238e+02 | 42 -0.11870  4.08921e+01
 43 -0.02721  1.33915e+02 | 44 -0.06367  8.85453e+01 | 45 -0.06152  8.01799e+01
 46 -0.10999  4.96505e+01 | 47 -0.10053  4.84079e+01 | 48  0.19285 -4.43990e+02
 49 -0.10162 -7.66288e+00 | 50 -0.13399 -1.01975e+01 | 51 -0.07666 -2.27006e+01
 52 -0.02549 -6.00225e+01 | 53 -0.03652 -6.89259e+01 | 54 -0.04315 -5.43509e+01
 55  0.02532 -9.80065e+01 | 56  0.03646 -1.47961e+02 | 57  0.03030 -1.22316e+02
 58 -0.12401 -5.32567e+01 | 59  0.04345 -8.73643e+01 | 60 -0.08586 -6.01750e+01
 61 -0.08759 -4.10916e+01 | 62 -0.06027 -2.43149e+01 | 63 -0.02248 -4.29218e+01
 64 -0.10478 -4.81319e+01 | 65 -0.08222 -6.23022e+01 | 66 -0.01299 -9.95676e+01
 67  0.13133 -2.20952e+02 | 68 -0.15647 -2.12403e+01 | 69 -0.18159  7.19191e-01
 70 -0.21831 -2.41319e+01 | 71 -0.09012 -3.52432e+00 | 72 -0.04783 -6.28323e+00
 73 -0.06943 -1.05312e+01 | 74  0.00289  6.87619e+00 | 75 -0.00517  4.70661e+00
 76 -0.00331  5.23390e+00 | 77 -0.56818  9.63372e+02 | 78 -0.11175  6.19005e+01
 79 -1.24292  1.46136e+01 | 80 -0.28153 -1.31383e+01 | 81  0.01378  2.64866e+01
 82 -0.51050  1.47571e+00 | 83  0.92590  1.41016e+00 | 84 -0.02963  9.20558e+00
 85  1.63857  2.78895e+01 | 86 -0.85034  2.43112e-03 | 87 -0.45872 -2.71368e-03
 88 -3.69010  9.73837e-04 |
88 variables; iteration 120; function evaluation 178; phase 3
Function value 5.8510009e+02; maximum gradient component mag 1.1263e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05991  1.12633e+04 |  2  0.01449  1.93203e+00 |  3  0.00758  2.18905e-01
  4 -0.00583  9.33533e-01 |  5 -0.00329  1.46937e+00 |  6  0.01120  4.78570e+00
  7  0.01228  4.95750e+00 |  8 -0.00892 -7.72712e-02 |  9  0.07254  1.78364e+01
 10  0.06364  1.54434e+01 | 11  0.06013  1.40966e+01 | 12  0.07937  1.71954e+01
 13  0.16103  2.88489e+01 | 14  0.08904  2.26987e+01 | 15  0.09225  3.16663e+01
 16  0.03780  2.29404e+01 | 17 -0.00560  1.23039e+01 | 18  0.06006  3.57399e+01
 19  0.00394  1.70992e+01 | 20  0.03054  2.86433e+01 | 21 -0.01506  1.72087e+01
 22  0.00290  3.22101e+01 | 23 -0.02271  3.10305e+01 | 24 -0.01490  5.17961e+01
 25 -0.03580  5.85704e+01 | 26 -0.04897  7.35741e+01 | 27 -0.07430  7.96992e+01
 28 -0.07331  1.15390e+02 | 29 -0.07820  1.45493e+02 | 30 -0.07904  1.80287e+02
 31 -0.12193  1.43871e+02 | 32 -0.12235  1.71605e+02 | 33  0.06147  7.68155e+02
 34 -0.09995  1.54046e+02 | 35 -0.11110  1.26800e+02 | 36  0.00191  3.74438e+02
 37 -0.06084  2.53637e+02 | 38 -0.04028  2.76384e+02 | 39 -0.24292  2.66193e+01
 40  0.05803  1.20430e+03 | 41 -0.00305  6.36207e+02 | 42 -0.18417  6.01159e+01
 43 -0.00899  4.04733e+02 | 44 -0.11226  1.59071e+02 | 45 -0.04238  2.45756e+02
 46 -0.14390  6.76239e+01 | 47 -0.25138  1.66081e+01 | 48  0.13830 -2.70578e+02
 49 -0.17127 -1.81391e+01 | 50 -0.20957 -3.33998e+01 | 51 -0.14543 -6.34072e+01
 52 -0.06931 -1.16079e+02 | 53 -0.03585 -1.11738e+02 | 54 -0.14930 -2.66490e+01
 55  0.01701  3.69314e+01 | 56 -0.05371 -1.34686e+01 | 57  0.01333  4.41039e+01
 58 -0.07928  2.63033e+01 | 59 -0.03503  2.90519e+01 | 60 -0.13640 -2.78357e+01
 61 -0.00640  5.80420e+01 | 62 -0.19203 -2.54483e+01 | 63 -0.13461 -3.13445e+01
 64 -0.07082  2.88120e+01 | 65 -0.08827  4.09253e+01 | 66 -0.04997  2.41138e+01
 67  0.06729 -3.35796e+01 | 68 -0.17236 -3.42985e+00 | 69 -0.24500 -3.60100e+00
 70 -0.28040 -3.18179e+01 | 71 -0.15151 -1.85361e+01 | 72 -0.05729 -1.02174e+01
 73 -0.05596 -3.96261e+00 | 74 -0.09745 -1.46509e+01 | 75 -0.01159  6.07971e+00
 76  0.00804  1.12350e+01 | 77 -0.56027  4.19917e+02 | 78 -0.09877  3.25145e+02
 79 -1.33660  1.54974e+01 | 80 -0.27477  1.45728e+01 | 81 -0.03429  1.36219e+02
 82 -0.50953 -1.97820e-01 | 83  1.01869  1.70974e-01 | 84  0.11719  5.95201e-04
 85  1.75080 -1.89851e+01 | 86 -0.90293 -5.55366e-03 | 87 -0.63117 -4.79527e-03
 88 -5.73706  1.37820e-03 |
88 variables; iteration 140; function evaluation 200; phase 3
Function value 5.0562054e+02; maximum gradient component mag 1.0699e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06160  1.06986e+04 |  2  0.00756  3.33831e+00 |  3  0.00824  3.98994e+00
  4  0.00004  6.34434e+00 |  5 -0.00161  6.62188e+00 |  6 -0.00069  7.75028e+00
  7 -0.00264  8.24656e+00 |  8  0.00417  1.14552e+01 |  9  0.02032  1.79573e+01
 10  0.02713  2.21540e+01 | 11  0.03388  2.69793e+01 | 12  0.05661  3.90186e+01
 13  0.09012  5.88511e+01 | 14  0.06913  5.77636e+01 | 15  0.04867  5.95312e+01
 16  0.02586  5.91548e+01 | 17  0.01669  6.29854e+01 | 18  0.06313  1.06867e+02
 19  0.02272  8.18607e+01 | 20  0.01975  9.00517e+01 | 21  0.04619  1.34737e+02
 22  0.03335  1.42921e+02 | 23  0.00326  1.30714e+02 | 24 -0.02239  1.24134e+02
 25 -0.01873  1.56488e+02 | 26 -0.06127  1.24613e+02 | 27 -0.07606  1.30729e+02
 28 -0.08483  1.44844e+02 | 29 -0.11329  1.23652e+02 | 30 -0.12882  1.13958e+02
 31 -0.17082  6.76467e+01 | 32 -0.17798  5.56536e+01 | 33  0.01600  4.57140e+02
 34 -0.09071  1.75047e+02 | 35 -0.09643  1.84202e+02 | 36  0.01003  4.64430e+02
 37 -0.11917  1.51617e+02 | 38 -0.01109  3.15576e+02 | 39 -0.13961  3.65152e+01
 40  0.00717  4.33935e+02 | 41  0.00042  5.08217e+02 | 42 -0.12784  1.23830e+02
 43 -0.00585  5.45685e+02 | 44 -0.12079  1.52736e+02 | 45 -0.05040  1.77260e+02
 46 -0.11168  2.20682e+01 | 47 -0.37479 -7.05532e+00 | 48  0.10307 -5.56027e+01
 49 -0.20870  3.98299e+00 | 50 -0.21770  1.09055e+01 | 51 -0.08103  4.92718e+01
 52 -0.07945  1.53831e+01 | 53 -0.06031 -3.23212e+01 | 54 -0.13365 -2.41468e+01
 55 -0.04910 -7.56710e+01 | 56 -0.06808 -1.16682e+02 | 57  0.01152 -1.06084e+02
 58 -0.08137 -4.74739e+01 | 59 -0.14541 -5.50168e+01 | 60 -0.01199 -1.17251e+02
 61 -0.08891 -3.12594e+01 | 62 -0.16028 -3.43948e+01 | 63 -0.08308 -7.45606e+01
 64 -0.11873 -2.33219e+01 | 65 -0.11413  1.59705e+01 | 66 -0.08923  3.90275e+01
 67  0.04468  7.16056e+01 | 68 -0.16619  1.85389e+01 | 69 -0.27805 -5.31489e+00
 70 -0.23026 -2.33019e+00 | 71 -0.14047 -9.17607e-01 | 72 -0.05498  3.70610e+00
 73 -0.05663  1.86808e-02 | 74 -0.06050 -2.05975e+00 | 75 -0.04750  8.93520e-01
 76 -0.04591  1.76766e+00 | 77 -0.55740  9.37957e+01 | 78 -0.10317  2.70302e+02
 79 -0.96504 -5.66927e-02 | 80 -0.24785  1.80762e+01 | 81 -0.06791  9.99593e+01
 82 -0.42680 -2.67205e-03 | 83  1.22165 -1.80837e+01 | 84  0.24827  1.40224e-03
 85  1.83223  2.75444e+02 | 86 -0.80246  5.30130e-01 | 87 -0.72469 -6.80354e-03
 88 -7.10580  1.87175e-02 |
88 variables; iteration 160; function evaluation 221; phase 3
Function value 4.8899333e+02; maximum gradient component mag 4.4892e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06274  4.48924e+03 |  2  0.00921  1.15981e+00 |  3  0.01074  1.40399e+00
  4 -0.00465  1.56782e+00 |  5 -0.00396  1.62050e+00 |  6 -0.00299  1.72980e+00
  7  0.00014  2.32253e+00 |  8  0.00436  3.11586e+00 |  9  0.00909  3.94599e+00
 10  0.02142  6.38795e+00 | 11  0.02213  6.12292e+00 | 12  0.02903  7.12116e+00
 13  0.06888  1.44403e+01 | 14  0.04840  1.18641e+01 | 15  0.03452  1.33421e+01
 16  0.01405  1.31538e+01 | 17  0.00213  1.16554e+01 | 18  0.05430  2.51966e+01
 19  0.03937  1.95829e+01 | 20  0.04659  2.32599e+01 | 21  0.04202  2.80459e+01
 22  0.03602  3.49410e+01 | 23  0.00563  3.37520e+01 | 24 -0.01846  3.62148e+01
 25 -0.04882  3.54676e+01 | 26 -0.06829  4.14922e+01 | 27 -0.07755  5.63462e+01
 28 -0.07570  8.36887e+01 | 29 -0.13541  4.81544e+01 | 30 -0.16484  3.52162e+01
 31 -0.16348  3.96664e+01 | 32 -0.13661  4.20782e+01 | 33 -0.01266  1.19606e+02
 34 -0.07315  5.31879e+01 | 35 -0.09815  4.70274e+01 | 36  0.00262  1.18435e+02
 37 -0.10017  6.59940e+01 | 38 -0.02571  1.63523e+02 | 39 -0.09015  8.20721e+01
 40 -0.00271  2.70654e+02 | 41 -0.01693  2.67870e+02 | 42 -0.07485  1.29917e+02
 43 -0.03434  2.94317e+02 | 44 -0.08639  1.56673e+02 | 45 -0.06947  1.63170e+02
 46 -0.09403  5.39686e+01 | 47 -0.41200 -6.32493e+00 | 48  0.09144 -2.80098e+01
 49 -0.22691 -7.66732e+00 | 50 -0.13384 -3.66780e+00 | 51 -0.17404 -1.67280e+01
 52 -0.06163 -2.80174e+01 | 53 -0.06480 -3.17758e+01 | 54 -0.14729 -1.24678e+01
 55 -0.10339 -1.13966e+01 | 56 -0.00157 -4.29380e+01 | 57 -0.04263 -4.64593e+01
 58 -0.09784 -3.86142e+01 | 59 -0.10620 -2.81837e+01 | 60 -0.00560 -7.65182e+01
 61 -0.16470 -3.31632e+01 | 62 -0.16894 -1.39666e+01 | 63 -0.04536 -1.66129e+00
 64 -0.16822 -1.83735e+01 | 65 -0.11589 -3.19924e+00 | 66 -0.13050 -3.61729e+00
 67  0.04449  3.21437e+01 | 68 -0.19707 -1.12937e-02 | 69 -0.27507 -1.19580e+00
 70 -0.22736 -8.96501e-02 | 71 -0.13774  1.05640e+00 | 72 -0.07680  2.89587e-02
 73 -0.06628 -2.33901e-02 | 74 -0.06132 -2.48705e-01 | 75 -0.05844  2.14740e-01
 76 -0.06092  2.67629e-01 | 77 -0.55740  5.45073e+01 | 78 -0.09565  1.13122e+02
 79 -0.73829 -2.26800e-01 | 80 -0.24254  1.31663e+01 | 81 -0.07312  6.52051e+01
 82 -0.40227 -2.65201e-03 | 83  1.19412 -4.11400e+00 | 84  0.28644  1.53888e-03
 85  1.82450  9.35434e+01 | 86 -0.80451  3.48439e-01 | 87 -0.73804 -7.19617e-03
 88 -9.30475  6.05319e-03 |
88 variables; iteration 180; function evaluation 241; phase 3
Function value 4.8389743e+02; maximum gradient component mag 1.6251e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06236  1.62506e+03 |  2  0.00861  9.43615e-01 |  3  0.00968  1.05887e+00
  4 -0.00538  1.29075e+00 |  5 -0.00339  1.62062e+00 |  6 -0.00238  1.70216e+00
  7 -0.00070  1.91141e+00 |  8  0.00240  2.40217e+00 |  9  0.01047  3.95057e+00
 10  0.01765  5.18182e+00 | 11  0.02127  5.53420e+00 | 12  0.03183  7.26349e+00
 13  0.05282  1.07604e+01 | 14  0.04277  9.95628e+00 | 15  0.03389  1.23697e+01
 16  0.01368  1.22789e+01 | 17  0.00298  1.10586e+01 | 18  0.05741  2.41262e+01
 19  0.04813  1.93153e+01 | 20  0.06892  2.55568e+01 | 21  0.05416  2.71128e+01
 22  0.04424  3.18614e+01 | 23  0.01369  3.04721e+01 | 24 -0.01281  3.11963e+01
 25 -0.05210  2.52881e+01 | 26 -0.07432  2.77718e+01 | 27 -0.10377  2.59372e+01
 28 -0.12460  2.82446e+01 | 29 -0.13370  3.54385e+01 | 30 -0.14787  3.49580e+01
 31 -0.16019  2.97149e+01 | 32 -0.13656  3.07253e+01 | 33 -0.01342  9.92447e+01
 34 -0.07014  5.20919e+01 | 35 -0.09860  4.66543e+01 | 36  0.00391  1.04833e+02
 37 -0.09712  4.08854e+01 | 38 -0.02978  7.04264e+01 | 39 -0.08303  3.08663e+01
 40  0.00059  7.02122e+01 | 41 -0.03038  5.14718e+01 | 42 -0.04256  2.82573e+01
 43 -0.06367  2.27496e+01 | 44 -0.05987  1.18383e+01 | 45 -0.08612  2.85092e+00
 46 -0.08474  1.88028e+00 | 47 -0.40148 -3.51196e+00 | 48  0.09288 -6.63171e+01
 49 -0.20641 -1.43104e+01 | 50 -0.19421 -1.38874e+01 | 51 -0.11154 -2.54810e+01
 52 -0.09676 -2.42954e+01 | 53 -0.04844 -3.69591e+01 | 54 -0.13747 -1.50109e+01
 55 -0.15049 -2.58853e+01 | 56  0.02017 -4.09283e+01 | 57 -0.07862 -3.42057e+01
 58 -0.06782 -1.75974e+01 | 59 -0.13092 -1.06560e+01 | 60 -0.00145 -1.22235e+01
 61 -0.16586 -1.72948e+01 | 62 -0.15891 -3.42602e+00 | 63 -0.06176 -2.61745e+00
 64 -0.13466 -1.38161e+00 | 65 -0.13102  9.75584e-01 | 66 -0.11692  4.67050e+00
 67  0.04136  1.68947e+01 | 68 -0.19234  1.97396e+00 | 69 -0.27392  1.42958e+00
 70 -0.23202  1.12774e+00 | 71 -0.14215  1.37903e+00 | 72 -0.07628  4.08964e-02
 73 -0.06790 -7.52775e-02 | 74 -0.06205 -1.24867e-01 | 75 -0.05918  3.42013e-01
 76 -0.06214  3.28630e-01 | 77 -0.55714  9.33458e+01 | 78 -0.09448  3.22102e+01
 79 -0.57137 -6.05274e+00 | 80 -0.24445  4.32382e+00 | 81 -0.06669  2.44008e+01
 82 -0.44246 -2.61971e-03 | 83  1.19519 -2.15635e+00 | 84  0.40060  2.28856e-03
 85  1.82457  4.15809e+01 | 86 -0.81565  1.19071e-01 | 87 -0.55022 -3.64524e-03
 88 -10.20363 -1.53557e-03 |
88 variables; iteration 200; function evaluation 261; phase 3
Function value 4.8305238e+02; maximum gradient component mag 2.8719e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06231  2.87193e+02 |  2  0.00792  1.49828e-01 |  3  0.00992  3.30701e-01
  4 -0.00608  2.81468e-01 |  5 -0.00469  2.70941e-01 |  6 -0.00224  4.40609e-01
  7 -0.00012  4.50985e-01 |  8  0.00375  7.34299e-01 |  9  0.00682  6.94666e-01
 10  0.01517  1.53899e+00 | 11  0.02147  1.71319e+00 | 12  0.02712  1.46808e+00
 13  0.04747  3.02078e+00 | 14  0.04116  1.91148e+00 | 15  0.02786  2.48626e+00
 16  0.01023  2.54919e+00 | 17  0.00590  1.89416e+00 | 18  0.04728  4.94316e+00
 19  0.05161  4.44806e-01 | 20  0.07146 -7.29856e-01 | 21  0.06781  5.62990e-01
 22  0.04398  1.26888e+00 | 23  0.00948  9.30091e-01 | 24 -0.01485  2.93204e+00
 25 -0.03896  5.59254e+00 | 26 -0.07653  3.30851e+00 | 27 -0.10328  4.03476e+00
 28 -0.11798  9.02673e+00 | 29 -0.14613  4.50277e+00 | 30 -0.16755  1.48254e-01
 31 -0.16855  1.14998e+00 | 32 -0.13409  9.49927e-01 | 33 -0.01211  2.52748e+01
 34 -0.06968  2.13411e+00 | 35 -0.10175  2.11810e+00 | 36  0.00380  1.82700e+01
 37 -0.09314  9.90884e+00 | 38 -0.03146  1.36487e+01 | 39 -0.08156  2.18120e+00
 40  0.00075  2.49771e+01 | 41 -0.02963  1.17069e+01 | 42 -0.04516 -4.38205e+00
 43 -0.05917  1.09826e+01 | 44 -0.06343 -6.26217e-01 | 45 -0.08306  1.54933e+00
 46 -0.08625  2.49233e+00 | 47 -0.38412  2.79420e+00 | 48  0.09108  1.24084e+01
 49 -0.18280  4.09819e+00 | 50 -0.21762  2.06654e+00 | 51 -0.09247  7.06038e+00
 52 -0.12982  1.78573e+00 | 53 -0.03512  9.58113e+00 | 54 -0.15315  3.91590e+00
 55 -0.13557 -4.85105e+00 | 56  0.01167  1.13259e+01 | 57 -0.06108 -6.34175e+00
 58 -0.07490 -2.73465e+00 | 59 -0.13609 -9.54459e+00 | 60 -0.00317 -7.50357e+00
 61 -0.15357 -1.08966e+01 | 62 -0.16585 -5.06032e+00 | 63 -0.06301 -7.99447e+00
 64 -0.13323 -5.39910e+00 | 65 -0.13148 -5.51515e+00 | 66 -0.11970 -5.19153e+00
 67  0.04172 -1.65920e+01 | 68 -0.19522 -3.71089e+00 | 69 -0.27828 -2.28551e+00
 70 -0.23396 -9.98434e-01 | 71 -0.14483 -4.67560e-01 | 72 -0.07495  1.54346e-01
 73 -0.06879 -5.12725e-02 | 74 -0.06219  5.30827e-02 | 75 -0.06202 -1.31332e-01
 76 -0.06523 -1.60848e-01 | 77 -0.55692 -1.84528e+01 | 78 -0.09316  7.31091e+00
 79 -0.55215  1.45008e+00 | 80 -0.24629 -2.41294e+00 | 81 -0.06447 -1.42299e+01
 82 -0.46015 -2.77107e-03 | 83  1.19945  4.73643e-01 | 84  0.45709  2.74442e-03
 85  1.82476  2.34715e+00 | 86 -0.82109  8.15934e-02 | 87 -0.53299 -3.43687e-03
 88 -10.16717 -9.42018e-04 |
88 variables; iteration 220; function evaluation 281; phase 3
Function value 4.8254774e+02; maximum gradient component mag -1.8362e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06144 -1.83619e+02 |  2  0.00799  8.27252e-02 |  3  0.00842 -1.21346e-01
  4 -0.00687 -2.50849e-02 |  5 -0.00506  2.73456e-02 |  6 -0.00388 -1.26255e-01
  7 -0.00194 -1.93346e-01 |  8  0.00007 -3.49773e-01 |  9  0.00636  2.40272e-01
 10  0.00991  7.16778e-02 | 11  0.01439 -1.12843e-01 | 12  0.02510  5.27406e-01
 13  0.04036  1.25335e+00 | 14  0.03847  6.14507e-01 | 15  0.02319  5.30874e-01
 16  0.00754  6.74033e-01 | 17  0.00483  2.16731e-01 | 18  0.03215  5.00102e-01
 19  0.06314 -1.21293e+00 | 20  0.08458 -3.99064e+00 | 21  0.08219 -2.93454e+00
 22  0.04755 -2.27724e+00 | 23  0.01204 -2.04028e+00 | 24 -0.01392 -4.97442e-02
 25 -0.04207  1.64532e+00 | 26 -0.07547  1.13059e+00 | 27 -0.10748 -1.39225e-01
 28 -0.13559 -1.60548e+00 | 29 -0.14623  2.06737e+00 | 30 -0.15815  2.58266e+00
 31 -0.16164  2.19183e+00 | 32 -0.12927 -1.85351e+00 | 33 -0.01398  1.99902e+00
 34 -0.06387 -5.46780e+00 | 35 -0.10138 -4.12449e+00 | 36  0.00656 -7.44890e+00
 37 -0.09558 -8.74653e+00 | 38 -0.02859 -6.06967e+00 | 39 -0.07782 -1.09173e+01
 40  0.00013 -1.01442e+01 | 41 -0.02497  8.29370e-01 | 42 -0.04525 -1.26528e+01
 43 -0.05634  2.99995e+00 | 44 -0.06267 -7.02311e+00 | 45 -0.07989 -5.04142e-01
 46 -0.08526 -1.57059e+00 | 47 -0.38728  6.24480e-01 | 48  0.09354  1.85368e+00
 49 -0.18627  4.04653e-01 | 50 -0.22203 -1.57759e+00 | 51 -0.08245 -3.33488e+00
