
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8854169e+06; maximum gradient component mag -2.3877e+07
 22 -0.00942  4.82984e+00 | 23  0.01770  1.49092e+01 | 24 -0.18370 -3.03423e+01
 25 -0.17404 -3.42126e+01 | 26  0.00784  1.22086e+01 | 27  0.15511  7.23402e+01
 28 -0.02118  1.16146e+01 | 29  0.11544  8.53353e+01 | 30  0.09723  8.98420e+01
 31  0.03996  6.63393e+01 | 32 -0.04450  3.13369e+01 | 33 -0.09953  1.75882e+01
 34 -0.10778  3.18068e+01 | 35 -0.13625  2.50055e+01 | 36 -0.11222  4.00168e+01
 37  0.06344  2.08652e+02 | 38  0.21085  8.48531e+02 | 39 -0.08526  7.01523e+01
 40  0.17319  9.48789e+02 | 41  0.08881  2.94096e+02 | 42  0.13159  2.87771e+02
 43 -0.00462  1.36537e+02 | 44  0.14157  3.66684e+02 | 45 -0.04978  5.01780e+01
 46 -0.00422  5.86117e+01 | 47  0.02671  7.16730e+01 | 48  0.05133  9.99580e+01
 49  0.05108  8.26705e+01 | 50  0.05580  9.18971e+01 | 51  0.00016  4.55231e+01
 52 -0.04950  1.71873e+01 | 53 -0.04334 -4.15165e+00 | 54  0.06587 -3.30031e+01
 55 -0.10300 -5.00695e+01 | 56  0.03065 -9.28490e+01 | 57 -0.06971 -3.52400e+01
 58  0.13291  5.05364e+01 | 59  0.01902  3.40318e+01 | 60 -0.01427  7.00078e+00
 61  0.05827 -5.83434e+00 | 62  0.06035 -1.39489e+01 | 63 -0.23001 -4.80881e+01
 64  0.08556 -1.74796e+01 | 65  0.02583 -2.75549e+01 | 66 -0.04716 -4.00009e+01
 67 -0.12595 -3.81665e+01 | 68  0.07280 -3.24206e+01 | 69 -0.05576 -2.60823e+01
 70 -0.06517 -2.44676e+01 | 71 -0.14822 -3.64520e+01 | 72  0.03237  7.38629e+00
 73 -0.04619 -2.87012e+00 | 74 -0.03860 -8.93161e-01 | 75 -0.04045 -8.73061e-01
Maximum number of function evaluations exceeded

 - final statistics:
75 variables; iteration 58; function evaluation 100
Function value 5.9449e+01; maximum gradient component mag 1.1522e+04
Exit code = 3;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.01174  1.15215e+04 |  2  0.00870  6.43368e+00 |  3 -0.01804  3.68769e+00
  4 -0.01330  5.91720e+00 |  5 -0.02652  3.08219e+00 |  6 -0.02743  3.90257e+00
  7 -0.02116  7.14441e+00 |  8 -0.01408  1.10698e+01 |  9 -0.01887  1.13811e+01
 10 -0.04901  3.14748e+00 | 11 -0.05393  3.46254e+00 | 12 -0.03085  1.40779e+01
 13 -0.06537  3.48750e+00 | 14 -0.01899  2.51201e+01 | 15  0.00512  4.07101e+01
 16  0.03122  6.15130e+01 | 17  0.05897  9.01769e+01 | 18  0.01257  6.32359e+01
 19  0.02221  7.43524e+01 | 20  0.01607  7.44451e+01 | 21  0.29359  5.80720e+02
 22 -0.00720  7.05638e+01 | 23 -0.01788  7.07775e+01 | 24 -0.15187 -2.53938e+00
 25 -0.09684  3.03703e+01 | 26  0.02862  1.67271e+02 | 27  0.09646  3.30909e+02
 28 -0.02081  1.40417e+02 | 29  0.06953  3.50864e+02 | 30  0.06247  3.68405e+02
 31 -0.01759  2.04814e+02 | 32 -0.03594  1.95663e+02 | 33 -0.09166  1.33106e+02
 34 -0.13885  9.35799e+01 | 35 -0.14158  9.77682e+01 | 36 -0.13015  9.50288e+01
 37  0.01886  2.79986e+02 | 38  0.16931  8.73496e+02 | 39 -0.08810  6.75645e+01
 40  0.10919  5.41700e+02 | 41  0.04511  1.29779e+02 | 42  0.11698  1.22377e+02
 43 -0.05893  6.01079e+01 | 44  0.07190  1.58412e+02 | 45 -0.06469  2.90984e+01
 46 -0.00015  5.08173e+01 | 47 -0.01285  4.08150e+01 | 48 -0.00777  4.58905e+01
 49  0.02118  3.51414e+01 | 50  0.01971  6.08165e+01 | 51 -0.00864  5.93833e+01
 52 -0.08425  2.37902e+01 | 53 -0.02964  2.93827e+01 | 54  0.03179  4.11866e+00
 55 -0.10815 -4.44435e+01 | 56 -0.12033 -4.64371e+01 | 57  0.04311  2.67653e+01
 58  0.07395  1.20072e+02 | 59  0.01849  7.25861e+01 | 60 -0.03898  7.02765e+00
 61 -0.03305 -2.48921e+01 | 62  0.04901 -3.96919e+01 | 63 -0.24543 -5.47471e+01
 64  0.02188 -5.91078e+01 | 65 -0.07352 -3.19717e+01 | 66  0.03302 -5.17362e+00
 67 -0.10703 -2.89804e+01 | 68 -0.01629 -5.02277e+01 | 69 -0.13500 -4.08563e+01
 70 -0.03470  4.13394e+00 | 71 -0.11737 -1.57523e+01 | 72 -0.02829  5.28888e+00
 73  0.01062  1.14038e+01 | 74 -0.01814  4.33361e+00 | 75 -0.02038  4.04219e+00

Initial statistics: 84 variables; iteration 0; function evaluation 0; phase 3
Function value 5.9448593e+01; maximum gradient component mag 1.1522e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.01174  1.15215e+04 |  2  0.02007  8.80788e+00 |  3  0.00870  6.43368e+00
  4 -0.01804  3.68769e+00 |  5 -0.01330  5.91720e+00 |  6 -0.02652  3.08219e+00
  7 -0.02743  3.90257e+00 |  8 -0.02116  7.14441e+00 |  9 -0.01408  1.10698e+01
 10 -0.01887  1.13811e+01 | 11 -0.04901  3.14748e+00 | 12 -0.05393  3.46254e+00
 13 -0.03085  1.40779e+01 | 14 -0.06537  3.48750e+00 | 15 -0.01899  2.51201e+01
 16  0.00512  4.07101e+01 | 17  0.03122  6.15130e+01 | 18  0.05897  9.01769e+01
 19  0.01257  6.32359e+01 | 20  0.02221  7.43524e+01 | 21  0.01607  7.44451e+01
 22  0.29359  5.80720e+02 | 23 -0.00720  7.05638e+01 | 24 -0.01788  7.07775e+01
 25 -0.15187 -2.53938e+00 | 26 -0.09684  3.03703e+01 | 27  0.02862  1.67271e+02
 28  0.09646  3.30909e+02 | 29 -0.02081  1.40417e+02 | 30  0.06953  3.50864e+02
 31  0.06247  3.68405e+02 | 32 -0.01759  2.04814e+02 | 33 -0.03594  1.95663e+02
 34 -0.09166  1.33106e+02 | 35 -0.13885  9.35799e+01 | 36 -0.14158  9.77682e+01
 37 -0.13015  9.50288e+01 | 38  0.01886  2.79986e+02 | 39  0.16931  8.73496e+02
 40 -0.08810  6.75645e+01 | 41  0.10919  5.41700e+02 | 42  0.04511  1.29779e+02
 43  0.11698  1.22377e+02 | 44 -0.05893  6.01079e+01 | 45  0.07190  1.58412e+02
 46 -0.06469  2.90984e+01 | 47 -0.00015  5.08173e+01 | 48 -0.01285  4.08150e+01
