
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value nan; maximum gradient component mag -1.1374e+07
 88 -0.75204 -7.65303e-03 |
88 variables; iteration 400; function evaluation 477; phase 3
Function value 1.2133282e+02; maximum gradient component mag 3.1970e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04616  3.19701e+00 |  2 -0.00066  1.44911e-03 |  3 -0.00080  1.75996e-03
  4 -0.01679  1.03968e-03 |  5 -0.01698  3.03210e-03 |  6 -0.01722  2.82037e-03
  7 -0.01752  1.96312e-03 |  8 -0.01789  3.41474e-03 |  9 -0.01835  3.67001e-03
 10 -0.01888  4.20853e-03 | 11 -0.01949  4.60589e-03 | 12 -0.01516  5.47367e-03
 13 -0.01660  8.99986e-03 | 14 -0.02316  6.30057e-03 | 15 -0.02825  2.45079e-02
 16 -0.02548  1.13172e-02 | 17 -0.02363  1.17706e-02 | 18 -0.01603  1.86617e-02
 19 -0.02057  1.01385e-02 | 20 -0.01245  6.49717e-03 | 21  0.00274  1.97917e-02
 22  0.01810  2.52657e-02 | 23  0.03043  4.57394e-02 | 24  0.01491  5.03757e-02
 25 -0.02786  3.46727e-02 | 26 -0.06794  2.36054e-02 | 27 -0.09404  2.34099e-02
 28 -0.10272  2.16817e-02 | 29 -0.10138  9.65503e-03 | 30 -0.09142  3.06929e-02
 31 -0.04273 -4.75412e-02 | 32  0.03071  8.01378e-02 | 33 -0.00331  5.98164e-02
 34 -0.03971  9.90567e-02 | 35 -0.06593  1.42242e-01 | 36  0.03561  2.19687e-01
 37 -0.11823  3.98138e-02 | 38  0.07634  2.15739e-01 | 39 -0.19303  1.77312e-02
 40 -0.01277  6.12475e-02 | 41 -0.05581  5.96764e-02 | 42 -0.03097 -7.02064e-02
 43  0.00560  4.35669e-02 | 44 -0.02105 -1.18455e-02 | 45 -0.03694 -7.27152e-03
 46 -0.04539  4.13940e-02 | 47 -0.06196  2.65697e-02 | 48 -1.92125 -4.98920e-02
 49 -0.06257  4.37904e-02 | 50 -0.06157  5.54317e-02 | 51  0.10801  4.27223e-02
 52 -0.24955 -8.14780e-04 | 53 -0.00006  3.18445e-03 | 54 -0.12207  3.30172e-02
 55  0.01113  3.89795e-02 | 56 -0.03034 -8.52437e-03 | 57 -0.07212  7.92661e-03
 58  0.01313 -1.13604e-03 | 59  0.01606 -5.42145e-03 | 60  0.00580 -1.18712e-02
 61 -0.05110 -3.59848e-02 | 62 -0.02085 -3.04953e-02 | 63  0.02380 -9.93550e-03
 64 -0.12356 -3.51151e-02 | 65 -0.07232 -1.22374e-02 | 66 -0.02457 -2.28019e-02
 67 -0.13511  4.52324e-03 | 68 -0.07117  1.28580e-02 | 69 -0.03334  6.27731e-02
 70  0.06727  1.11815e-02 | 71 -1.85034 -1.30114e-03 | 72 -0.15477  5.74649e-03
 73 -0.10602  9.24656e-04 | 74 -0.03137  7.11017e-04 | 75 -0.02800 -1.55674e-04
 76 -0.02784  1.06884e-03 | 77 -0.73162  6.78013e-03 | 78 -0.13308  4.49479e-02
 79 -6.03827  2.21823e-03 | 80 -0.35274  9.31943e-02 | 81 -0.54637  1.20990e-02
 82  0.73143  2.85396e-02 | 83  0.99334  1.70508e-03 | 84  0.43808  2.58337e-03
 85  1.85534  6.41565e-02 | 86  0.63847  3.55095e-03 | 87  8.00544 -4.16442e-05
 88 -0.69024 -5.93854e-03 |
88 variables; iteration 420; function evaluation 504; phase 3
Function value 1.2132026e+02; maximum gradient component mag 1.7754e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04615  1.77543e+01 |  2 -0.00067  5.01441e-03 |  3 -0.00081  5.57079e-03
  4 -0.01680  4.81615e-03 |  5 -0.01699  7.58662e-03 |  6 -0.01723  8.14701e-03
  7 -0.01752  1.11568e-02 |  8 -0.01790  1.25673e-02 |  9 -0.01836  1.53575e-02
 10 -0.01888  1.94630e-02 | 11 -0.01951  1.68358e-02 | 12 -0.01516  2.71388e-02
 13 -0.01662  2.96479e-02 | 14 -0.02317  3.19586e-02 | 15 -0.02858 -3.38615e-02
 16 -0.02551  3.96253e-02 | 17 -0.02366  4.94193e-02 | 18 -0.01612  5.80745e-02
 19 -0.02058  7.02348e-02 | 20 -0.01246  7.88980e-02 | 21  0.00269  1.03526e-01
 22  0.01813  1.45859e-01 | 23  0.03043  1.82135e-01 | 24  0.01502  2.07057e-01
 25 -0.02784  1.54418e-01 | 26 -0.06793  1.29815e-01 | 27 -0.09406  1.16022e-01
 28 -0.10273  1.26354e-01 | 29 -0.10137  1.46086e-01 | 30 -0.09143  2.25544e-01
 31 -0.04227  4.25372e-01 | 32  0.03040  8.06721e-01 | 33 -0.00315  6.53944e-01
 34 -0.03970  4.67620e-01 | 35 -0.06600  3.25320e-01 | 36  0.03562  8.01362e-01
 37 -0.11823  2.40956e-01 | 38  0.07634  1.03140e+00 | 39 -0.19303  9.91511e-02
 40 -0.01275  4.55367e-01 | 41 -0.05582  3.25304e-01 | 42 -0.03093  3.68216e-01
 43  0.00560  4.62113e-01 | 44 -0.02104  3.36747e-01 | 45 -0.03691  3.13520e-01
 46 -0.04538  2.27324e-01 | 47 -0.06194  1.69235e-01 | 48 -1.92125 -8.45344e-02
 49 -0.06256  1.01113e-01 | 50 -0.06155  1.16949e-01 | 51  0.10799 -1.24075e-01
 52 -0.24961 -2.04421e-02 | 53 -0.00004 -5.22497e-02 | 54 -0.12216 -3.83055e-02
 55  0.01114 -9.24898e-02 | 56 -0.03036 -7.09117e-02 | 57 -0.07214 -2.46757e-02
 58  0.01313 -3.07266e-03 | 59  0.01605 -1.98683e-02 | 60  0.00578 -5.31573e-02
 61 -0.05107 -4.16633e-02 | 62 -0.02087 -9.21874e-02 | 63  0.02378 -1.06257e-01
 64 -0.12352 -2.12620e-02 | 65 -0.07233 -2.62876e-02 | 66 -0.02457 -5.49281e-02
 67 -0.13514 -1.99611e-02 | 68 -0.07114  3.17252e-02 | 69 -0.03335  3.38005e-02
 70  0.06726 -9.07141e-02 | 71 -1.85033  1.70108e-02 | 72 -0.15479 -1.93007e-02
 73 -0.10600 -2.21281e-03 | 74 -0.03138  5.50598e-04 | 75 -0.02800  6.88072e-04
 76 -0.02785  6.68802e-04 | 77 -0.73181  1.16411e-01 | 78 -0.13303  3.03336e-01
 79 -6.54502  5.15573e-04 | 80 -0.35272  4.44376e-01 | 81 -0.62193 -5.61670e-05
 82  0.60822  6.96154e-02 | 83  0.99331 -2.57357e-04 | 84  0.17486  9.06424e-04
 85  1.85535  2.09627e-01 | 86  0.71596 -2.92591e-02 | 87  8.19741  1.00666e-03
 88 -0.29553  2.71758e-02 |
88 variables; iteration 440; function evaluation 527; phase 3
Function value 1.2131814e+02; maximum gradient component mag 7.0350e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04614  7.03496e+01 |  2 -0.00058  8.38826e-02 |  3 -0.00079  7.98214e-02
  4 -0.01682  7.48455e-02 |  5 -0.01684  1.36779e-01 |  6 -0.01719  1.33112e-01
  7 -0.01743  1.72850e-01 |  8 -0.01790  1.78756e-01 |  9 -0.01827  2.35360e-01
 10 -0.01880  2.73897e-01 | 11 -0.01980  2.19122e-01 | 12 -0.01506  3.89528e-01
 13 -0.01654  4.39912e-01 | 14 -0.02306  4.89225e-01 | 15 -0.02873  4.02758e-01
 16 -0.02538  6.46078e-01 | 17 -0.02316  8.53516e-01 | 18 -0.01598  9.51970e-01
 19 -0.02019  1.10961e+00 | 20 -0.01225  1.25096e+00 | 21  0.00220  1.42086e+00
 22  0.01814  1.88537e+00 | 23  0.02950  2.07246e+00 | 24  0.01593  2.32687e+00
 25 -0.02786  1.55503e+00 | 26 -0.06787  1.18617e+00 | 27 -0.09394  1.00828e+00
 28 -0.10273  8.83524e-01 | 29 -0.10133  8.84704e-01 | 30 -0.09133  1.07686e+00
 31 -0.04261  1.45525e+00 | 32  0.03090  2.20099e+00 | 33 -0.00385  9.67268e-01
 34 -0.03907  4.27334e-01 | 35 -0.06638 -2.20708e-01 | 36  0.03561  3.32891e-01
 37 -0.11776  6.78185e-01 | 38  0.07633  1.28199e+00 | 39 -0.19295  1.51548e-01
 40 -0.01279  5.09682e-01 | 41 -0.05569  1.11507e+00 | 42 -0.03087  1.58850e+00
 43  0.00562  1.57471e+00 | 44 -0.02104  1.22158e+00 | 45 -0.03682  1.56651e+00
 46 -0.04538  1.17912e+00 | 47 -0.06185  8.01515e-01 | 48 -1.92117  3.26763e-01
 49 -0.06246  2.71833e-01 | 50 -0.06155 -1.53558e-01 | 51  0.10801 -1.17009e+00
 52 -0.24998 -2.18275e-01 | 53  0.00011 -2.82592e-01 | 54 -0.12263 -3.33963e-01
 55  0.01131 -4.77908e-01 | 56 -0.03052 -5.54293e-01 | 57 -0.07206 -2.08965e-01
 58  0.01314  1.60274e-01 | 59  0.01618  3.02141e-01 | 60  0.00560 -8.71950e-02
 61 -0.05070  2.33208e-02 | 62 -0.02110 -5.41922e-01 | 63  0.02386 -3.53765e-01
 64 -0.12355  6.65844e-02 | 65 -0.07219  2.67973e-01 | 66 -0.02460  3.99083e-02
 67 -0.13517  1.74240e-02 | 68 -0.07104  4.27188e-01 | 69 -0.03329  4.05745e-01
 70  0.06725 -6.19574e-01 | 71 -1.85032  2.13495e-01 | 72 -0.15488 -2.28693e-01
 73 -0.10587 -2.10311e-02 | 74 -0.03132  1.40799e-02 | 75 -0.02798  6.58301e-03
 76 -0.02781  1.00966e-02 | 77 -0.73191 -7.96565e-02 | 78 -0.13305  3.07555e-01
 79 -6.68213 -4.52128e-03 | 80 -0.35272  1.80036e+00 | 81 -0.94595 -3.67891e-02
 82  0.53849  1.30842e-01 | 83  0.99333  1.74164e-03 | 84  0.09895 -2.02816e-02
 85  1.85530  1.47042e-01 | 86  0.71821 -4.17761e-02 | 87  7.98251 -1.03671e-03
 88 -0.29012  3.91106e-02 |
88 variables; iteration 460; function evaluation 562; phase 3
Function value 1.2066927e+02; maximum gradient component mag 4.2810e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04561  4.28097e+03 |  2  0.00018  2.11555e+00 |  3 -0.00059  2.38550e+00
  4 -0.01706  2.44566e+00 |  5 -0.01537  3.51094e+00 |  6 -0.01702  3.78142e+00
  7 -0.01712  4.61326e+00 |  8 -0.01767  5.46547e+00 |  9 -0.01822  6.48054e+00
 10 -0.01860  7.68973e+00 | 11 -0.02246  7.95526e+00 | 12 -0.01527  1.08563e+01
 13 -0.01723  1.23829e+01 | 14 -0.02312  1.36692e+01 | 15 -0.03717  1.18238e+01
 16 -0.02518  1.83290e+01 | 17 -0.02287  2.18666e+01 | 18 -0.01847  2.65335e+01
 19 -0.02093  3.00480e+01 | 20 -0.01054  3.70893e+01 | 21  0.00347  4.61876e+01
 22  0.01988  5.68980e+01 | 23  0.03307  6.73074e+01 | 24  0.01523  6.29880e+01
 25 -0.02480  4.74171e+01 | 26 -0.06531  3.51879e+01 | 27 -0.09204  2.86910e+01
 28 -0.10192  2.55183e+01 | 29 -0.10138  2.48955e+01 | 30 -0.08917  3.21285e+01
 31 -0.04629  4.78603e+01 | 32  0.03490  9.59382e+01 | 33 -0.00828  6.22268e+01
 34 -0.03389  5.35631e+01 | 35 -0.07069  3.90704e+01 | 36  0.03776  1.25378e+02
 37 -0.12142  4.00341e+01 | 38  0.07751  2.02542e+02 | 39 -0.19277  2.27153e+01
 40 -0.01227  1.08465e+02 | 41 -0.05519  8.39953e+01 | 42 -0.02909  1.08095e+02
 43  0.00624  1.47557e+02 | 44 -0.02068  1.22283e+02 | 45 -0.03577  1.07482e+02
 46 -0.04460  9.22919e+01 | 47 -0.06093  7.74124e+01 | 48 -1.92129 -4.92141e+01
 49 -0.06158  4.33079e+01 | 50 -0.06012  1.96730e+01 | 51  0.10846 -1.23327e+01
 52 -0.25474 -2.91687e+00 | 53  0.00243 -9.84938e+00 | 54 -0.12909 -6.22335e+00
 55  0.01440 -1.24964e+01 | 56 -0.03317 -1.04784e+01 | 57 -0.06812 -8.93671e+00
 58  0.01121 -1.72703e+01 | 59  0.01931 -5.45427e+00 | 60  0.00542 -1.06724e+01
 61 -0.05098 -1.33775e+01 | 62 -0.02124 -1.92673e+01 | 63  0.02488 -1.52784e+01
 64 -0.12464 -3.74467e+00 | 65 -0.06963 -5.75757e+00 | 66 -0.02555 -7.61434e+00
 67 -0.13203  2.33856e-01 | 68 -0.07224  4.37880e+00 | 69 -0.02806  1.15029e+01
 70  0.06642 -1.61369e+01 | 71 -1.84783  4.78838e+00 | 72 -0.15149 -1.88561e+00
 73 -0.10479 -8.48144e-01 | 74 -0.03097  6.11673e-02 | 75 -0.02802 -1.66069e-02
 76 -0.02731  1.22114e-01 | 77 -0.73131  2.54211e+01 | 78 -0.13317  7.41712e+01
 79 -6.52307  3.83933e-03 | 80 -0.35316  1.29803e+02 | 81 -0.45890  2.23685e-01
 82  0.16146 -5.33817e-01 | 83  0.98857 -1.21270e-01 | 84  0.07732 -4.85496e-03
 85  1.85538  3.72174e+01 | 86  0.59749 -5.26106e-01 | 87  8.26034  1.36153e-03
 88 -1.02053  9.50964e-02 |
88 variables; iteration 480; function evaluation 586; phase 3
Function value 1.0977487e+02; maximum gradient component mag 4.1571e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04363  4.15709e+03 |  2 -0.00030  2.99957e+00 |  3  0.00010  3.80905e+00
  4 -0.01502  4.32746e+00 |  5 -0.01939  3.97253e+00 |  6 -0.01654  5.82803e+00
  7 -0.01755  6.75298e+00 |  8 -0.01901  7.72078e+00 |  9 -0.01893  9.37182e+00
 10 -0.02044  1.06739e+01 | 11 -0.01428  1.49004e+01 | 12 -0.01982  1.42889e+01
 13 -0.01705  1.82357e+01 | 14 -0.02368  1.96250e+01 | 15 -0.04031  1.68495e+01
 16 -0.02237  2.78835e+01 | 17 -0.02298  3.17444e+01 | 18 -0.02332  3.60786e+01
 19 -0.02397  4.17672e+01 | 20 -0.01206  5.35120e+01 | 21  0.00164  6.87894e+01
 22  0.03248  1.00959e+02 | 23  0.03010  1.09113e+02 | 24  0.01436  1.11231e+02
 25 -0.01215  1.03956e+02 | 26 -0.06079  7.79043e+01 | 27 -0.09365  6.29671e+01
 28 -0.10526  5.94065e+01 | 29 -0.10673  6.39620e+01 | 30 -0.07926  1.12752e+02
 31 -0.08160  1.17909e+02 | 32  0.04176  3.81962e+02 | 33 -0.01318  2.06932e+02
 34 -0.02954  1.48904e+02 | 35 -0.07616  6.48483e+01 | 36  0.04335  9.47024e+01
 37 -0.14998  1.24436e+01 | 38  0.07865  4.46068e+01 | 39 -0.17922  4.13693e+00
 40 -0.00453  1.85831e+01 | 41 -0.07207  1.58232e+01 | 42 -0.02407  1.01663e+01
 43  0.00152  1.04340e+01 | 44 -0.02344 -1.15148e+00 | 45 -0.03767 -1.47113e+01
 46 -0.04547 -1.50892e+01 | 47 -0.06553 -7.82011e+00 | 48 -1.92016  1.44920e+01
 49 -0.06730 -1.20858e+01 | 50 -0.05453  8.98580e+00 | 51  0.10498 -5.50414e+00
 52 -0.25170 -2.86510e+00 | 53  0.01706 -2.49888e+01 | 54 -0.16457 -1.30619e+01
 55  0.02930 -7.18252e+01 | 56 -0.06292 -5.17274e+01 | 57 -0.04035 -4.83460e+01
 58  0.00207 -5.93081e+01 | 59  0.01953 -2.03790e+01 | 60  0.01107 -1.22705e+01
 61 -0.05995 -1.10151e+01 | 62 -0.00894 -9.47175e+00 | 63  0.01970  8.37193e+00
 64 -0.12923  3.28593e+00 | 65 -0.04760 -4.04366e+00 | 66 -0.04435 -1.22662e+01
 67 -0.11730  3.62738e+00 | 68 -0.06917  2.33883e+01 | 69 -0.03071  4.85158e+01
 70  0.06960  3.47622e+01 | 71 -1.84232 -3.72208e+00 | 72 -0.12790  6.81113e+00
 73 -0.09913  3.32235e+00 | 74 -0.02964  7.71203e-02 | 75 -0.02880 -2.51373e-01
 76 -0.02879 -3.00478e-01 | 77 -0.63666  3.33551e+01 | 78 -0.16287  5.10206e+01
 79 -6.40125 -1.62834e-03 | 80 -0.40937  1.41167e+02 | 81 -1.44059 -1.96792e-02
 82 -0.15577 -5.00476e+01 | 83  0.97442 -8.48400e-01 | 84  1.04211 -4.72784e-02
 85  1.85369  1.17465e+01 | 86  0.64706  3.73597e-03 | 87 -50.29495 -1.56951e-03
 88 -0.87697 -1.60435e-02 |
88 variables; iteration 500; function evaluation 609; phase 3
Function value 1.0741032e+02; maximum gradient component mag 5.9454e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04406  5.94541e+02 |  2 -0.00081  7.73121e-02 |  3 -0.00106  7.30614e-02
  4 -0.01713  6.13393e-02 |  5 -0.01721  1.15948e-01 |  6 -0.01758  1.13581e-01
  7 -0.01800  1.19254e-01 |  8 -0.01839  1.53989e-01 |  9 -0.01888  1.90232e-01
 10 -0.01937  2.45155e-01 | 11 -0.02023  2.27332e-01 | 12 -0.01653  2.77851e-01
 13 -0.01841  2.09247e-01 | 14 -0.02402  3.08927e-01 | 15 -0.02833  4.53120e-01
 16 -0.02731  2.26665e-01 | 17 -0.02613  3.61020e-01 | 18 -0.02145  3.85210e-01
 19 -0.02485  4.66928e-01 | 20 -0.01928  4.51469e-01 | 21 -0.00821  4.06739e-01
 22  0.00563  5.29702e-01 | 23  0.03447  2.70955e+00 | 24  0.03579  4.29754e+00
 25 -0.01765  3.29169e+00 | 26 -0.06528  2.78581e+00 | 27 -0.09516  2.74084e+00
 28 -0.10586  2.88439e+00 | 29 -0.10479  3.94674e+00 | 30 -0.09065  7.78280e+00
 31 -0.04142  1.44521e+01 | 32  0.01549  3.44118e+01 | 33 -0.00420  2.69058e+01
 34 -0.02498  2.51617e+01 | 35 -0.08218  1.41094e+01 | 36  0.04220  3.50862e+01
 37 -0.14475  7.84627e+00 | 38  0.07806  3.92879e+01 | 39 -0.18520  4.40893e+00
 40 -0.00134  1.80316e+01 | 41 -0.07675  9.24279e+00 | 42 -0.02266  1.25438e+01
 43 -0.00093  1.40984e+01 | 44 -0.02336  1.08184e+01 | 45 -0.03645  1.03399e+01
 46 -0.04435  8.51285e+00 | 47 -0.06653  6.01967e+00 | 48 -1.92038 -4.13978e+00
 49 -0.06586  2.31369e+00 | 50 -0.05877 -3.21246e-01 | 51  0.10275 -5.46163e+00
 52 -0.24548 -3.40171e-01 | 53  0.01827 -9.63853e-01 | 54 -0.15959 -1.18798e-01
 55  0.02243 -1.54835e+00 | 56 -0.04456 -1.20120e+00 | 57 -0.05660 -1.12080e+00
 58  0.01160 -1.82643e+00 | 59  0.00859 -3.29653e+00 | 60  0.01469 -2.73980e+00
 61 -0.05917 -1.24859e+00 | 62 -0.01290 -1.69880e+00 | 63  0.01931 -2.22690e+00
 64 -0.12711 -6.48102e-01 | 65 -0.05349 -1.31170e+00 | 66 -0.04049 -7.66799e-01
 67 -0.12651 -9.15815e-01 | 68 -0.06412 -1.51246e+00 | 69 -0.04941 -2.82653e+00
 70  0.07169 -3.51751e+00 | 71 -1.84980  2.66117e-01 | 72 -0.12992 -5.53282e-01
 73 -0.10071 -8.67364e-02 | 74 -0.03041  1.02385e-03 | 75 -0.02817  2.36266e-02
 76 -0.02807 -9.67641e-03 | 77 -0.63775  3.67357e+00 | 78 -0.17693  4.09089e+00
 79 -6.69886 -6.10489e-03 | 80 -0.43436  2.14907e+01 | 81 -1.27691  6.54840e-03
 82 -0.21237 -8.18185e+00 | 83  1.00571 -9.09252e-02 | 84  0.99005  1.90638e-01
 85  1.85743  7.26017e+00 | 86  0.65046  4.56186e-03 | 87 -54.80703 -1.00437e-02
 88 -0.93546 -3.08104e-02 |
88 variables; iteration 520; function evaluation 629; phase 3
Function value 1.0736068e+02; maximum gradient component mag 1.3902e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04413  1.39021e+02 |  2 -0.00099  4.29896e-02 |  3 -0.00118  5.47518e-02
  4 -0.01718  5.85761e-02 |  5 -0.01743  7.45063e-02 |  6 -0.01775  8.78220e-02
  7 -0.01812  1.07381e-01 |  8 -0.01859  1.28743e-01 |  9 -0.01913  1.56685e-01
 10 -0.01980  1.78765e-01 | 11 -0.02053  2.04106e-01 | 12 -0.01677  2.66826e-01
 13 -0.01826  3.00015e-01 | 14 -0.02423  3.27145e-01 | 15 -0.02886  4.15826e-01
 16 -0.02708  4.21490e-01 | 17 -0.02618  4.90662e-01 | 18 -0.02084  6.67992e-01
 19 -0.02445  7.09350e-01 | 20 -0.01798  8.50888e-01 | 21 -0.00446  1.15664e+00
 22  0.01243  1.47627e+00 | 23  0.03216  1.48345e+00 | 24  0.02950  1.71780e+00
 25 -0.01842  1.38140e+00 | 26 -0.06516  1.09590e+00 | 27 -0.09531  9.34783e-01
 28 -0.10584  9.33987e-01 | 29 -0.10534  1.06143e+00 | 30 -0.09277  1.48728e+00
 31 -0.03099  3.21368e+00 | 32  0.00516  5.01848e+00 | 33  0.00168  4.02663e+00
 34 -0.02655  3.34731e+00 | 35 -0.08123  1.70691e+00 | 36  0.04227  4.12455e+00
 37 -0.14555  7.35785e-01 | 38  0.07805  5.04321e+00 | 39 -0.18532  6.38744e-01
 40 -0.00139  3.15588e+00 | 41 -0.07717  1.64471e+00 | 42 -0.02281  2.72774e+00
 43 -0.00117  3.69841e+00 | 44 -0.02337  3.53760e+00 | 45 -0.03678  3.22487e+00
 46 -0.04460  2.96883e+00 | 47 -0.06669  2.55245e+00 | 48 -1.92016 -1.89347e+00
 49 -0.06604  1.47561e+00 | 50 -0.05889  5.75184e-01 | 51  0.10283 -4.50353e-01
 52 -0.24501 -1.96065e-02 | 53  0.01829 -2.60904e-01 | 54 -0.15947  1.33741e-02
 55  0.02254 -2.65010e-02 | 56 -0.04459  6.23401e-02 | 57 -0.05617 -1.61472e-02
 58  0.01124 -1.90536e-01 | 59  0.00913 -1.78216e-01 | 60  0.01446 -2.72584e-01
 61 -0.05895 -2.57826e-01 | 62 -0.01293 -4.63204e-01 | 63  0.01944 -3.65382e-01
 64 -0.12746 -1.02828e-01 | 65 -0.05317 -1.77930e-01 | 66 -0.04084 -4.16280e-02
 67 -0.12584 -8.50078e-02 | 68 -0.06466 -2.52744e-01 | 69 -0.04877 -2.96346e-01
 70  0.07174 -7.77635e-01 | 71 -1.84962  1.67906e-01 | 72 -0.12947 -8.55687e-02
 73 -0.10106 -9.92450e-02 | 74 -0.03036  2.21514e-04 | 75 -0.02822 -2.34416e-03
 76 -0.02796  4.75902e-03 | 77 -0.64541  1.11911e+00 | 78 -0.17026  1.47633e+00
 79 -6.86768 -1.48797e-02 | 80 -0.43453  5.36751e+00 | 81 -1.34813  5.04671e-03
 82 -0.21218 -2.27242e+00 | 83  1.00646 -1.81863e-02 | 84  0.89887  1.96006e-02
 85  1.85706  1.14565e+00 | 86  0.67239  5.11966e-03 | 87 -53.98547  9.22008e-04
 88 -0.81716 -1.06337e-02 |
88 variables; iteration 540; function evaluation 650; phase 3
Function value 1.0735743e+02; maximum gradient component mag 1.9014e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04411  1.90136e+02 |  2 -0.00099  2.36163e-02 |  3 -0.00118  3.02747e-02
  4 -0.01718  3.27628e-02 |  5 -0.01745  3.78837e-02 |  6 -0.01776  4.72661e-02
  7 -0.01814  5.64771e-02 |  8 -0.01861  6.82532e-02 |  9 -0.01918  7.95914e-02
 10 -0.01983  9.13381e-02 | 11 -0.02055  1.04641e-01 | 12 -0.01687  1.31331e-01
 13 -0.01833  1.54305e-01 | 14 -0.02431  1.62144e-01 | 15 -0.02915  1.69758e-01
 16 -0.02712  2.18231e-01 | 17 -0.02623  2.53793e-01 | 18 -0.02124  3.00783e-01
 19 -0.02472  3.41765e-01 | 20 -0.01833  4.22865e-01 | 21 -0.00546  5.22251e-01
 22  0.01080  6.58220e-01 | 23  0.03447  1.15571e+00 | 24  0.03014  1.14225e+00
 25 -0.01865  9.09650e-01 | 26 -0.06541  7.57022e-01 | 27 -0.09543  7.04000e-01
 28 -0.10591  7.65151e-01 | 29 -0.10546  9.61366e-01 | 30 -0.09259  1.72018e+00
 31 -0.02999  4.23087e+00 | 32  0.00421  6.63744e+00 | 33  0.00245  6.69877e+00
 34 -0.02719  5.67151e+00 | 35 -0.08059  3.57957e+00 | 36  0.04215  9.81650e+00
 37 -0.14529  2.15864e+00 | 38  0.07806  1.22963e+01 | 39 -0.18538  1.45252e+00
 40 -0.00136  6.45199e+00 | 41 -0.07704  3.28982e+00 | 42 -0.02272  4.71731e+00
 43 -0.00107  5.63384e+00 | 44 -0.02333  4.78803e+00 | 45 -0.03672  4.19473e+00
 46 -0.04450  3.72988e+00 | 47 -0.06661  2.99094e+00 | 48 -1.92022 -2.06386e+00
 49 -0.06597  1.52307e+00 | 50 -0.05881  4.72297e-01 | 51  0.10283 -6.13699e-01
 52 -0.24525 -4.34559e-02 | 53  0.01824 -3.65444e-01 | 54 -0.15963 -1.49616e-01
 55  0.02255 -5.22250e-01 | 56 -0.04467 -2.99268e-01 | 57 -0.05623 -3.34346e-01
 58  0.01130 -6.39113e-01 | 59  0.00908 -6.48110e-01 | 60  0.01448 -6.35577e-01
 61 -0.05903 -4.36321e-01 | 62 -0.01287 -7.04590e-01 | 63  0.01940 -8.26954e-01
 64 -0.12755 -3.17040e-01 | 65 -0.05308 -5.92267e-01 | 66 -0.04092 -7.02533e-01
 67 -0.12572 -2.85860e-01 | 68 -0.06466 -4.24912e-01 | 69 -0.04865 -3.67706e-01
 70  0.07167 -6.13914e-01 | 71 -1.84953  6.62384e-02 | 72 -0.12957 -5.13124e-02
 73 -0.10098 -4.59661e-02 | 74 -0.03038 -3.51303e-04 | 75 -0.02823 -1.35093e-03
 76 -0.02799  4.90419e-05 | 77 -0.64621  1.37377e+00 | 78 -0.16979  1.83694e+00
 79 -6.78777 -9.05223e-03 | 80 -0.43425  6.54484e+00 | 81 -1.59218 -1.45139e-02
 82 -0.21098 -2.06984e+00 | 83  1.00656 -1.27687e-02 | 84  0.88164  1.66958e-02
 85  1.85716  2.32447e+00 | 86  0.67774  5.24512e-03 | 87 -54.02258 -3.62628e-04
 88 -0.78513 -8.95014e-03 |
88 variables; iteration 560; function evaluation 674; phase 3
Function value 1.0735581e+02; maximum gradient component mag 1.0390e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04412  1.03895e+02 |  2 -0.00098  2.51469e-02 |  3 -0.00117  3.05534e-02
  4 -0.01717  3.27635e-02 |  5 -0.01743  4.05245e-02 |  6 -0.01774  4.82839e-02
  7 -0.01812  5.81656e-02 |  8 -0.01858  6.94720e-02 |  9 -0.01915  8.22712e-02
 10 -0.01979  9.66425e-02 | 11 -0.02052  1.09451e-01 | 12 -0.01683  1.35478e-01
 13 -0.01829  1.57687e-01 | 14 -0.02426  1.69461e-01 | 15 -0.02899  2.09775e-01
 16 -0.02705  2.27594e-01 | 17 -0.02614  2.66808e-01 | 18 -0.02106  3.28885e-01
 19 -0.02458  3.59820e-01 | 20 -0.01823  4.20744e-01 | 21 -0.00522  5.30384e-01
 22  0.01106  6.39491e-01 | 23  0.03337  8.77756e-01 | 24  0.03035  9.68200e-01
 25 -0.01855  7.20706e-01 | 26 -0.06543  5.38795e-01 | 27 -0.09547  4.63526e-01
 28 -0.10599  4.60530e-01 | 29 -0.10550  5.41776e-01 | 30 -0.09253  8.86772e-01
 31 -0.02977  1.97074e+00 | 32  0.00372  2.85641e+00 | 33  0.00275  2.95384e+00
 34 -0.02731  2.42355e+00 | 35 -0.08050  1.60997e+00 | 36  0.04212  4.60862e+00
