
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 4.5073642e+06; maximum gradient component mag -1.0726e+07
 49 -0.01362 -7.43157e-01 | 50 -0.02726 -7.39800e-01 | 51 -0.03888 -1.62532e-01
 52 -0.04144  7.48754e-01 | 53 -0.03268  9.15802e-01 | 54 -0.00293  1.15107e+00
 55  0.00647  2.53616e-01 | 56  0.01016 -7.02998e-01 | 57 -0.00488 -1.21552e+00
 58 -0.01515 -8.59572e-01 | 59 -0.01593 -3.14419e-01 | 60 -0.01395  2.32037e-01
 61 -0.01610  2.11972e-01 | 62 -0.03834 -6.89424e-01 | 63 -0.04979  2.37170e-01
 64 -0.04647  1.14733e-02 | 65 -0.02825  2.18614e-01 | 66 -0.00112  9.11552e-01
 67 -0.00053  1.14214e+00 | 68 -0.03502  6.46820e-01 | 69 -0.06683 -3.41176e-01
 70 -0.07576  9.57884e-01 | 71 -0.06472  9.32207e-01 | 72 -0.03869  1.25665e+00
 73 -0.02084 -3.05546e-01 | 74 -0.01832 -2.40433e-01 | 75 -0.01848 -2.74593e-01
 76 -0.01861 -2.78896e-01 | 77 -0.37415 -2.70507e+01 | 78 -0.36543  4.01647e-02
 79 -0.00804  3.13875e+01 | 80  0.89612  4.67769e-01 | 81 -0.05440  1.80894e+01
 82 -0.64799 -5.11263e-03 | 83  0.08887 -3.05745e+01 | 84  0.52806 -2.76314e+00
 85 -0.15535 -1.20266e+02 | 86 -0.14648 -7.12142e+01 | 87 -0.00220 -2.31071e+00
 88  0.33677 -2.66896e+01 | 89 -0.33116 -1.95053e-03 | 90 -0.00212 -7.87301e-06
 91  0.04389  6.83079e-04 | 92  0.89612  1.90685e-02 |

Intermediate statistics: 92 variables; iteration 20; function evaluation 31; phase 3
Function value -6.0186187e+01; maximum gradient component mag -4.1856e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.69494 -1.43885e-02 |  2 -0.03213 -8.00127e+00 |  3 -0.00026 -1.93097e-01
  4 -0.01585 -1.15462e-01 |  5 -0.01613 -2.04009e-01 |  6 -0.01569 -1.17481e-01
  7 -0.01539 -6.49350e-02 |  8 -0.01475  6.68362e-02 |  9 -0.01378  2.78598e-01
 10 -0.01324  3.79931e-01 | 11 -0.01277  4.53254e-01 | 12 -0.01215  5.53558e-01
 13 -0.01161  6.18859e-01 | 14 -0.01116  6.38697e-01 | 15 -0.01074  6.33301e-01
 16 -0.01047  5.91603e-01 | 17 -0.00989  5.23303e-01 | 18 -0.00923  3.73422e-01
 19 -0.00830  2.54856e-01 | 20 -0.00762 -4.97301e-03 | 21 -0.00659 -3.06071e-01
 22 -0.00511 -6.56367e-01 | 23 -0.00143 -6.86103e-01 | 24  0.00554 -2.33328e-01
